# Merchant Knife — staging rows for merge
# Columns: id	title	description	category	inventoryHeight	inventoryWidth	image	customProperties
# Class identity: trade-war specialist, supply-cutter, gilded blade, kingmaker with debts owed.
# Primary stats: VEIL + EDGE.
#
# === L1 Core fills (5) — defense, mobility, reaction, passive, one more combat ===
card_merchant_knife_balanced_books	Balanced Books	Every wound has a counter-entry. As a reaction to taking damage, spend 1 AP to open a ledger against the attacker — they take equal VEIL-weighted pressure damage the next time they act.	reaction_card	1	1		"{""apCost"":""1"",""playLimitPerTurn"":""1"",""isCard"":""true"",""isBasicAttack"":""false"",""aiTag"":""""}"
card_merchant_knife_courier_step	Courier's Step	You have walked worse alleys with heavier purses. Move without provoking reactions; the first enemy whose space you pass takes a minor EDGE nick as you go by.	mobility_card	1	1		"{""apCost"":""1"",""playLimitPerTurn"":""1"",""isCard"":""true"",""isBasicAttack"":""false"",""aiTag"":""""}"
card_merchant_knife_coin_for_silence	Coin for Silence	Flick a weighted trade-chit into a throat, a lock, or a guard's open palm. Minor EDGE strike that also silences the target's next vocal or signaling action.	combat_card	1	1		"{""apCost"":""1"",""playLimitPerTurn"":""1"",""isCard"":""true"",""isBasicAttack"":""false"",""aiTag"":""""}"
card_merchant_knife_well_tailored	Well-Tailored	Your coat is armored under the silk. Passive: gain a small VEIL bonus to incoming attacks while at least one ally is between you and the attacker, and you cannot be identified as combatant-class on a failed VEIL check.	passive	1	1		"{""apCost"":""0"",""playLimitPerTurn"":""1"",""isCard"":""true"",""isBasicAttack"":""false"",""aiTag"":""""}"
card_merchant_knife_favorable_terms	Favorable Terms	Open the negotiation from a bad angle. As a reaction when an enemy would crit you, spend 1 AP to convert the crit into a standard hit and draw a card — you remember every blow that lands.	reaction_card	1	1		"{""apCost"":""1"",""playLimitPerTurn"":""1"",""isCard"":""true"",""isBasicAttack"":""false"",""aiTag"":""""}"
#
# === L2 Level-Up (2) ===
card_merchant_knife_running_tally	Running Tally	You have been counting since the first blow. Passive: each time an enemy attacks you this encounter, place a tally on them; your next strike against a tallied enemy deals bonus EDGE damage equal to the tallies spent.	level_up	1	1		"{""apCost"":""0"",""playLimitPerTurn"":""1"",""isCard"":""true"",""isBasicAttack"":""false"",""aiTag"":""""}"
card_merchant_knife_buyers_eye	Buyer's Eye	You see what a person is worth before they do. Study one enemy; learn their weakest save and highest resistance. Your next VEIL or EDGE check against them this encounter treats that knowledge as leverage.	level_up	1	1		"{""apCost"":""1"",""playLimitPerTurn"":""1"",""isCard"":""true"",""isBasicAttack"":""false"",""aiTag"":""""}"
#
# === L3 Supply Cutter (4) — sever logistics, starve the enemy ===
card_merchant_knife_supply_cutter_cut_the_caravan	Cut the Caravan	You already know which wagon holds the powder. Make an EDGE attack against an enemy; if it hits, they lose access to one equipment or consumable for the rest of the encounter.	subclass_supply_cutter	1	1		"{""apCost"":""1"",""playLimitPerTurn"":""1"",""isCard"":""true"",""isBasicAttack"":""false"",""aiTag"":""""}"
card_merchant_knife_supply_cutter_dry_the_well	Dry the Well	Logistics is geography. Mark a zone on the field; enemies who end their turn in that zone cannot be healed or have status effects cleared until your next turn.	subclass_supply_cutter	1	1		"{""apCost"":""2"",""playLimitPerTurn"":""1"",""isCard"":""true"",""isBasicAttack"":""false"",""aiTag"":""""}"
