# Shadow Daimyo — staging rows for merge
# Columns: id	title	description	category	inventoryHeight	inventoryWidth	image	customProperties
# Class: court-assassin and spymaster. Etiquette-bound violence; information as currency.
# Primary stats: VEIL + EDGE
# Paths: Spymaster, Court Blade, Broker
#
# === L1 Core — fill gaps (3 cards: reaction, mobility, passive) ===
card_shadow_daimyo_poisoned_bow	Poisoned Bow	A bow so low it draws no eye, and a word so soft it draws no blood — yet. Until end of turn, your VEIL checks gain an edge and one enemy's next attack roll against you is made as though through courtly politeness: diminished.	reaction_card	1	1		"{""apCost"":""1"",""playLimitPerTurn"":""1"",""isCard"":""true"",""isBasicAttack"":""false"",""aiTag"":""""}"
card_shadow_daimyo_lacquer_step	Lacquer Step	Your sandals make no sound on the waxed floor. Move without provoking reactions; if you end adjacent to an enemy, your next EDGE strike this turn gains advantage.	mobility_card	1	1		"{""apCost"":""1"",""playLimitPerTurn"":""1"",""isCard"":""true"",""isBasicAttack"":""false"",""aiTag"":""""}"
card_shadow_daimyo_court_manners	Court Manners	You were trained to kill without raising your voice. While you have Intelligence on a target, your first attack against them each turn cannot trigger alarms, witnesses, or opportunity attacks from others.	passive	1	1		"{""apCost"":""0"",""playLimitPerTurn"":""1"",""isCard"":""true"",""isBasicAttack"":""false"",""aiTag"":""""}"
#
# === L2 Level-Up (2) ===
card_shadow_daimyo_whispered_dossier	Whispered Dossier	Every face you have studied leaves a folded note behind your eyes. Gain 1 Intelligence on any enemy you have seen this encounter, without spending an action to gather it.	level_up	1	1		"{""apCost"":""0"",""playLimitPerTurn"":""1"",""isCard"":""true"",""isBasicAttack"":""false"",""aiTag"":""""}"
card_shadow_daimyo_second_seat	Second Seat	You sit below the salt and hear everything. Draw a card; if it is a utility_card, reduce its AP cost by 1 this turn (minimum 0).	level_up	1	1		"{""apCost"":""1"",""playLimitPerTurn"":""1"",""isCard"":""true"",""isBasicAttack"":""false"",""aiTag"":""""}"
#
# === L3 Spymaster (4) — whisper network, dossiers, eyes-everywhere ===
card_shadow_daimyo_spymaster_net_of_eyes	Net of Eyes	Your agents are in every shadow of the room. Mark up to three enemies; you see their intended targets and you gain 1 Intelligence on each at start of your next turn.	subclass_spymaster	1	1		"{""apCost"":""2"",""playLimitPerTurn"":""1"",""isCard"":""true"",""isBasicAttack"":""false"",""aiTag"":""""}"
card_shadow_daimyo_spymaster_sealed_missive	Sealed Missive	A single line on rice paper changes the battle. Choose one enemy: their next action is delayed by one turn as an imaginary order reaches them.	subclass_spymaster	1	1		"{""apCost"":""2"",""playLimitPerTurn"":""1"",""isCard"":""true"",""isBasicAttack"":""false"",""aiTag"":""""}"
card_shadow_daimyo_spymaster_cipher_of_whispers	Cipher of Whispers	The network speaks in code only you can read. Draw two cards; each card drawn this turn converts to 1 Intelligence on a target of your choice instead, if you prefer.	subclass_spymaster	1	1		"{""apCost"":""1"",""playLimitPerTurn"":""1"",""isCard"":""true"",""isBasicAttack"":""false"",""aiTag"":""""}"
card_shadow_daimyo_spymaster_the_palace_listens	The Palace Listens	Nothing is said in this room that is not, a moment later, said in yours. For the rest of the encounter, whenever an enemy plays a control_card or utility_card, you learn it and gain 1 Intelligence on them.	subclass_spymaster	1	1		"{""apCost"":""2"",""playLimitPerTurn"":""1"",""isCard"":""true"",""isBasicAttack"":""false"",""aiTag"":""""}"
#
# === L3 Court Blade (4) — etiquette-bound duelist, permission to kill ===
card_shadow_daimyo_court_blade_bow_then_cut	Bow, Then Cut	The bow is proper. The cut is proper. The target is less sure. EDGE strike that deals additional damage if your last action this turn was not a combat_card.	subclass_court_blade	1	1		"{""apCost"":""1"",""playLimitPerTurn"":""1"",""isCard"":""true"",""isBasicAttack"":""false"",""aiTag"":""""}"
card_shadow_daimyo_court_blade_formal_invitation	Formal Invitation	You name the target, the hour, and the reason. Choose one enemy: until end of encounter, you attack them at advantage and no other enemy may interpose — the duel is sanctioned by the room.	subclass_court_blade	1	1		"{""apCost"":""2"",""playLimitPerTurn"":""1"",""isCard"":""true"",""isBasicAttack"":""false"",""aiTag"":""""}"
card_shadow_daimyo_court_blade_offered_sleeve	Offered Sleeve	You present your sleeve in apology; the knife waits inside it. When an enemy attacks you and misses, make an immediate EDGE riposte as a reaction.	subclass_court_blade	1	1		"{""apCost"":""1"",""playLimitPerTurn"":""1"",""isCard"":""true"",""isBasicAttack"":""false"",""aiTag"":""""}"
card_shadow_daimyo_court_blade_fourteen_steps	Fourteen Steps	The ritual duel has fourteen steps. You are skipping to the last. EDGE strike; if the target has not yet acted this round, it costs you 1 AP instead of 2.	subclass_court_blade	1	1		"{""apCost"":""2"",""playLimitPerTurn"":""1"",""isCard"":""true"",""isBasicAttack"":""false"",""aiTag"":""""}"
#
# === L3 Broker (4) — trade-power, favors owed, economic leverage ===
card_shadow_daimyo_broker_favor_called	Favor Called	Someone owes you. Remove one enemy's minion, ally-of-convenience, or summoned aid from the field until end of round — their master sent them elsewhere at your quiet request.	subclass_broker	1	1		"{""apCost"":""2"",""playLimitPerTurn"":""1"",""isCard"":""true"",""isBasicAttack"":""false"",""aiTag"":""""}"
card_shadow_daimyo_broker_ledger_mark	Ledger Mark	You open a line of credit against one enemy. Until end of encounter, every attack an ally lands on that target adds 1 Intelligence to your pool.	subclass_broker	1	1		"{""apCost"":""1"",""playLimitPerTurn"":""1"",""isCard"":""true"",""isBasicAttack"":""false"",""aiTag"":""""}"
card_shadow_daimyo_broker_buyout	Buyout	Everything has a price. Spend 2 Intelligence on a target: their next action becomes yours to direct — choose its target from among their allies.	subclass_broker	1	1		"{""apCost"":""2"",""playLimitPerTurn"":""1"",""isCard"":""true"",""isBasicAttack"":""false"",""aiTag"":""""}"
card_shadow_daimyo_broker_silk_road	Silk Road	Trade flows where you say it flows. Move an ally up to their movement distance, then move one enemy half theirs in any direction — a bribed guard, a rerouted supply line, a word in the right ear.	subclass_broker	1	1		"{""apCost"":""1"",""playLimitPerTurn"":""1"",""isCard"":""true"",""isBasicAttack"":""false"",""aiTag"":""""}"
#
# === L5 Power (2 additional) ===
card_shadow_daimyo_nothing_said_twice	Nothing Said Twice	Every whisper you have gathered this encounter exhales at once. Convert all your accumulated Intelligence into a single VEIL+EDGE strike against one enemy; each point of Intelligence sharpens the cut and the cut is heard nowhere.	power_card	1	1		"{""apCost"":""3"",""playLimitPerTurn"":""1"",""isCard"":""true"",""isBasicAttack"":""false"",""aiTag"":""""}"
card_shadow_daimyo_all_debts_called	All Debts Called	You pull every thread at once and the tapestry falls. Every enemy with a ledger mark, a favor owed, or Intelligence accumulated on them takes VEIL damage and loses their next reaction — the court remembers what they chose to forget.	power_card	1	1		"{""apCost"":""3"",""playLimitPerTurn"":""1"",""isCard"":""true"",""isBasicAttack"":""false"",""aiTag"":""""}"
#
# === L9 Spymaster (2) ===
