# Void Walker — staging cards
# L2 Level-Up (2)
card_void_walker_unmoored	Unmoored	The walker's outline blurs; for one round allies cannot be cleanly targeted through her.	level_up	1	1		"{""apCost"":""1"",""playLimitPerTurn"":""1"",""isCard"":""true"",""isBasicAttack"":""false"",""aiTag"":""""}"
card_void_walker_thin_place	Thin Place	Mark a spot where the world wears through; any Void Walker card played from that tile costs 1 less AP this turn.	level_up	1	1		"{""apCost"":""1"",""playLimitPerTurn"":""1"",""isCard"":""true"",""isBasicAttack"":""false"",""aiTag"":""""}"
# L5 Power (3)
card_void_walker_silent_corridor	Silent Corridor	Open a shrieking seam between two points on the field; allies passing through it spend no movement and emerge unseen.	power_card	1	1		"{""apCost"":""4"",""playLimitPerTurn"":""1"",""isCard"":""true"",""isBasicAttack"":""false"",""aiTag"":""""}"
card_void_walker_collapse_the_distance	Collapse the Distance	Fold every threshold in sight into a single breath; reposition to any tile you can see and strike the target there.	power_card	1	1		"{""apCost"":""4"",""playLimitPerTurn"":""1"",""isCard"":""true"",""isBasicAttack"":""false"",""aiTag"":""""}"
card_void_walker_hollowing_wave	Hollowing Wave	A silent pulse of un-place; enemies in a line are briefly severed from their own bodies and lose their next reaction.	power_card	1	1		"{""apCost"":""4"",""playLimitPerTurn"":""1"",""isCard"":""true"",""isBasicAttack"":""false"",""aiTag"":""""}"
# L3 Ghost Operative (4) — moves through voids, crosses impossible gaps
card_void_walker_ghost_operative_seam_walker	Seam Walker	Treat any wall, door, or barrier under one tile thick as if it were open. Until end of turn, your movement ignores closed obstacles.	subclass_ghost_operative	1	1		"{""apCost"":""1"",""playLimitPerTurn"":""1"",""isCard"":""true"",""isBasicAttack"":""false"",""aiTag"":""""}"
card_void_walker_ghost_operative_breathless	Breathless	Hold the void in your lungs; you cannot be detected, scanned, or tracked until you attack or speak.	subclass_ghost_operative	1	1		"{""apCost"":""1"",""playLimitPerTurn"":""1"",""isCard"":""true"",""isBasicAttack"":""false"",""aiTag"":""""}"
card_void_walker_ghost_operative_thread_the_needle	Thread the Needle	Slip through a gap no wider than a hair; move through an enemy's space without triggering reactions and gain advantage on your next strike.	subclass_ghost_operative	1	1		"{""apCost"":""2"",""playLimitPerTurn"":""1"",""isCard"":""true"",""isBasicAttack"":""false"",""aiTag"":""""}"
