# Puppet Binder - gap-fill staging TSV
# Columns: id	title	description	category	inventoryHeight	inventoryWidth	image	customProperties
# Existing (9): basic_attack, thread_probe, minor_bind, compel_action, thread_assault, puppet_shield, network_bind, full_possession, the_hollow_practice
# Gaps filled: L1 core x5, L2 x2, L3 Architect x4, L3 Possessor x4, L3 Network x4, L5 Power x2, L9 Architect x2, L9 Possessor x2, L9 Network x2

# === L1 CORE (5 new, to reach 12 total) ===
card_puppet_binder_string_step	String Step	Yank a binding thread taut and vault along it. Move up to your speed to any space within line of sight of a creature you have bound; this movement doesn't provoke reactions.	mobility_card	1	1		"{""apCost"":""1"",""playLimitPerTurn"":""1"",""isCard"":""true"",""isBasicAttack"":""false"",""aiTag"":""""}"
card_puppet_binder_jerk_the_thread	Jerk the Thread	Reaction: when an ally within 30 feet is targeted by an attack, pluck your strings. A bound creature you can see is forced to lurch into the attack's path, becoming the new target.	reaction_card	1	1		"{""apCost"":""1"",""playLimitPerTurn"":""1"",""isCard"":""true"",""isBasicAttack"":""false"",""aiTag"":""""}"
card_puppet_binder_strings_of_the_silent	Strings of the Silent	Passive: you are always aware of the direction and approximate distance of any creature you currently have bound, and whispers traveling your threads cannot be overheard by anyone else.	passive	1	1		"{""apCost"":""0"",""playLimitPerTurn"":""99"",""isCard"":""true"",""isBasicAttack"":""false"",""aiTag"":""""}"
card_puppet_binder_thread_whisper	Thread Whisper	Send a quiet command down a binding thread to a creature you control. It takes one simple free-action instruction (drop item, speak a word, look left, open hand) at its next opportunity without its allies noticing.	utility_card	1	1		"{""apCost"":""0"",""playLimitPerTurn"":""2"",""isCard"":""true"",""isBasicAttack"":""false"",""aiTag"":""""}"
card_puppet_binder_sever_the_strings	Sever the Strings	Tighten every thread at once and drop them. All bound creatures take resonant damage equal to your SIGNAL modifier per bind on them; you release all your binds.	combat_card	1	1		"{""apCost"":""2"",""playLimitPerTurn"":""1"",""isCard"":""true"",""isBasicAttack"":""false"",""aiTag"":""""}"

# === L2 LEVEL-UP (2) ===
card_puppet_binder_tightened_weave	Tightened Weave	Pass your fingers through your open palm; the weave responds. The next bind you apply this turn counts as two stacks for the purpose of Thread Assault and Sever the Strings.	level_up	1	1		"{""apCost"":""0"",""playLimitPerTurn"":""1"",""isCard"":""true"",""isBasicAttack"":""false"",""aiTag"":""""}"
card_puppet_binder_spooled_reserve	Spooled Reserve	Unspool a length of thread you had hidden against your forearm. Gain one extra binding thread in reserve until your next long rest; binds you apply this turn cannot be dispelled by a single action.	level_up	1	1		"{""apCost"":""1"",""playLimitPerTurn"":""1"",""isCard"":""true"",""isBasicAttack"":""false"",""aiTag"":""""}"

# === L3 - THE ARCHITECT (4) ===
card_puppet_binder_the_architect_loom_plan	The Loom-Plan	Trace a tactical diagram in the air with a taut thread. Choose up to three creatures within 60 feet; until the start of your next turn, the first attack each of them makes is routed by your design and gains advantage.	subclass_the_architect	1	1		"{""apCost"":""2"",""playLimitPerTurn"":""1"",""isCard"":""true"",""isBasicAttack"":""false"",""aiTag"":""""}"
