# The Unnamed — gap-fill staging TSV
# Columns: id	title	description	category	inventoryHeight	inventoryWidth	image	customProperties
# Existing core (in actions_READY.tsv): 14 blank player-defined cards (unnamed_card) + Unmarked Strike (combat_card basic) + Card 15 Capstone (blank).
# These gap-fill cards are the NAMED abilities that crystallize as the player walks Convergent or Divergent.
# Theme: gather or scatter — multiplicity as strength. RESONANCE + FRAME.

# === L2 LEVEL-UP (2) ===
card_unnamed_first_naming	The First Naming	The moment a player first speaks an intention aloud in combat, something answers back. Once per turn, when you play a blank (unnamed) card, reduce its AP cost by 1 (minimum 0) and give it a provisional name until the end of the encounter.	level_up	1	1		"{""apCost"":""0"",""playLimitPerTurn"":""1"",""isCard"":""true"",""isBasicAttack"":""false"",""aiTag"":""""}"
card_unnamed_shared_outline	Shared Outline	You are not one thing yet. As a bonus action, choose an ally within FRAME x 5 feet; until the start of your next turn, each of you may use the other's RESONANCE modifier in place of your own for one check or save.	level_up	1	1		"{""apCost"":""1"",""playLimitPerTurn"":""1"",""isCard"":""true"",""isBasicAttack"":""false"",""aiTag"":""""}"

# === L3 — CONVERGENT (4) — traits that gather ===
card_unnamed_convergent_single_axis	Single Axis	Pick one enemy and let every other thought fall away. Until the start of your next turn, you have advantage on attacks and checks made against that creature, and disadvantage on everything else. The first hit against them adds your RESONANCE modifier as bonus damage.	subclass_convergent	1	1		"{""apCost"":""1"",""playLimitPerTurn"":""1"",""isCard"":""true"",""isBasicAttack"":""false"",""aiTag"":""""}"
card_unnamed_convergent_gathered_edge	Gathered Edge	Draw every unnamed possibility into the strike. Make a melee attack; for each blank card still in your hand, this attack gains +1 to hit and deals bonus damage equal to your FRAME modifier on a hit.	subclass_convergent	1	1		"{""apCost"":""2"",""playLimitPerTurn"":""1"",""isCard"":""true"",""isBasicAttack"":""false"",""aiTag"":""""}"
card_unnamed_convergent_point_of_certainty	Point of Certainty	Name yourself, just for this moment. Until the end of your turn, you cannot be surprised, charmed, or forced to move, and your next attack treats all damage resistance as if it were not there.	subclass_convergent	1	1		"{""apCost"":""1"",""playLimitPerTurn"":""1"",""isCard"":""true"",""isBasicAttack"":""false"",""aiTag"":""""}"
card_unnamed_convergent_one_becomes_all	One Becomes All	Choose a single named card in your hand; until the start of your next turn, every other card you play this turn counts as a copy of that card for its triggers, conditions, and synergies — but each still costs its printed AP.	subclass_convergent	1	1		"{""apCost"":""2"",""playLimitPerTurn"":""1"",""isCard"":""true"",""isBasicAttack"":""false"",""aiTag"":""""}"

# === L3 — DIVERGENT (4) — traits that scatter ===
card_unnamed_divergent_split_intent	Split Intent	Speak two names in one breath. Make a melee or ranged attack against up to two different creatures within reach or range; each attack is made with a -2 penalty but on hit, each target takes half damage from the other attack as resonance echo.	subclass_divergent	1	1		"{""apCost"":""1"",""playLimitPerTurn"":""1"",""isCard"":""true"",""isBasicAttack"":""false"",""aiTag"":""""}"
card_unnamed_divergent_scattered_pattern	Scattered Pattern	Fan the unnamed out like cards on a table. Choose up to three creatures within FRAME x 5 feet of you; each must succeed a RESONANCE save or suffer a different random minor condition (flat-footed, shaken, dazzled, or distracted) until the start of your next turn.	subclass_divergent	1	1		"{""apCost"":""2"",""playLimitPerTurn"":""1"",""isCard"":""true"",""isBasicAttack"":""false"",""aiTag"":""""}"
card_unnamed_divergent_which_one_am_i	Which One Am I	Refuse to be singular. Until the start of your next turn, the first attack against you each turn misses automatically as the attacker resolves the wrong silhouette; you also gain one extra reaction that round.	subclass_divergent	1	1		"{""apCost"":""1"",""playLimitPerTurn"":""1"",""isCard"":""true"",""isBasicAttack"":""false"",""aiTag"":""""}"
card_unnamed_divergent_many_hands	Many Hands	Let the pattern do the work. When you play this, choose two allies within sight; each may immediately use their reaction to move up to half their speed or make one weapon attack, and you may do the same.	subclass_divergent	1	1		"{""apCost"":""2"",""playLimitPerTurn"":""1"",""isCard"":""true"",""isBasicAttack"":""false"",""aiTag"":""""}"

# === L5 POWER (3) ===
card_unnamed_power_the_inventory	The Inventory	You open your hand and count what you have become. Draw cards until you have the number of named cards equal to your RESONANCE modifier (minimum 2); each blank card drawn this way may be provisionally named now, for this encounter only.	power_card	1	1		"{""apCost"":""2"",""playLimitPerTurn"":""1"",""isCard"":""true"",""isBasicAttack"":""false"",""aiTag"":""""}"
card_unnamed_power_pattern_lock	Pattern Lock	Trace a closed shape around the battle in one motion. Until the end of your next turn, every creature in a 30-foot radius (including allies) that moves more than half their speed in a turn takes damage equal to your FRAME modifier; you are immune to this effect.	power_card	1	1		"{""apCost"":""3"",""playLimitPerTurn"":""1"",""isCard"":""true"",""isBasicAttack"":""false"",""aiTag"":""""}"
card_unnamed_power_echo_of_selves	Echo of Selves	Summon two phantom outlines of the self you haven't chosen yet. They stand in spaces within FRAME x 5 feet of you and persist until the start of your next turn; each enemy must guess which is you on its first attack, and on a wrong guess the attack is wasted on the echo.	power_card	1	1		"{""apCost"":""2"",""playLimitPerTurn"":""1"",""isCard"":""true"",""isBasicAttack"":""false"",""aiTag"":""""}"

# === L9 — CONVERGENT SUBCLASS POWER (2) ===
card_unnamed_convergent_power_the_only_name	The Only Name	For one turn, be the singular thing you have been moving toward. Choose one enemy within sight; until the start of your next turn, you cannot target any other creature, but every attack and ability you use against the chosen target is treated as a critical hit on any roll above half its full range.	subclass_power_convergent	1	1		"{""apCost"":""3"",""playLimitPerTurn"":""1"",""isCard"":""true"",""isBasicAttack"":""false"",""aiTag"":""""}"
card_unnamed_convergent_power_collapse_inward	Collapse Inward	Pull every unresolved possibility into a single point in your palm. Discard all blank cards from your hand; make one attack that deals bonus damage equal to the number discarded times your RESONANCE modifier and ignores all cover and concealment.	subclass_power_convergent	1	1		"{""apCost"":""3"",""playLimitPerTurn"":""1"",""isCard"":""true"",""isBasicAttack"":""false"",""aiTag"":""""}"

# === L9 — DIVERGENT SUBCLASS POWER (2) ===
card_unnamed_divergent_power_fan_the_deck	Fan the Deck	Lay every possible self out at once. Until the start of your next turn, you occupy up to three spaces within FRAME x 5 feet of your starting space simultaneously; enemies must choose one space to target, and you resolve attacks and damage from any of them.	subclass_power_divergent	1	1		"{""apCost"":""3"",""playLimitPerTurn"":""1"",""isCard"":""true"",""isBasicAttack"":""false"",""aiTag"":""""}"
card_unnamed_divergent_power_nobody_in_particular	Nobody in Particular	Refuse every name offered to you this round. Until the start of your next turn, all ongoing effects, conditions, and tracked resources targeting you (buffs, debuffs, marks, oaths, bonds) are suspended and cannot be re-applied; you cannot be healed or affected by allies either.	subclass_power_divergent	1	1		"{""apCost"":""3"",""playLimitPerTurn"":""1"",""isCard"":""true"",""isBasicAttack"":""false"",""aiTag"":""""}"

# === L20 CAPSTONE (1) ===
# Note: existing card_unnamed_card_15 is a blank player-written capstone. This one is the alternative named capstone offered to players who have walked far enough to speak it.
card_unnamed_capstone_the_sixteenth_card	The Sixteenth Card	At the end of all your naming, one card remains unwritten — and that is the point. Once per long rest, play any named card in your hand as if it were every category at once: it triggers every condition, synergy, and reaction it could qualify for, resolving each in the order you choose, and is then removed from your deck forever.	capstone_card	1	1		"{""apCost"":""4"",""playLimitPerTurn"":""1"",""isCard"":""true"",""isBasicAttack"":""false"",""aiTag"":""""}"
